20
831 1925
615 124 732
79 846 946
450 811 771
818 713 995
104 691 189
574 358 101
408 390 488
545 11 141
76 849 966
548 487 563
109 174 530
390 292 580
863 417 311
395 206 613
585 676 430
466 35 424
562 554 519
395 825 37
142 450 494
856 136 774
375 585 855
568 173 686
880 117 725
750 470 579
218 701 352
235 913 730
474 420 502
162 443 414
624 621 917
140 512 803
325 223 68
361 652 860
436 657 842
775 816 588
891 344 679
572 663 703
905 258 989
710 227 936
427 80 253
908 376 747
832 29 235
857 446 17
299 243 687
69 174 741
462 146 917
28 364 187
796 89 817
539 206 52
218 114 49
353 765 816
788 33 151
700 772 890
373 524 1000
134 154 966
417 229 631
886 147 230
436 611 350
669 520 994
356 549 715
616 922 455
444 799 248
385 562 755
399 315 186
396 338 211
639 427 872
244 612 307
87 736 118
682 492 966
815 807 229
63 302 13
198 280 733
443 315 578
531 65 997
302 604 313
799 366 13
113 27 684
401 86 710
824 53 676
179 33 456
208 583 715
185 529 541
146 107 235
48 106 743
261 17 606
548 350 583
146 178 234
832 589 195
377 386 12
587 81 298
909 478 964
328 366 879
29 200 134
385 92 755
836 4 764
662 106 532
7 714 934
455 450 825
180 293 941
878 428 68
13 253 926
754 184 271
74 389 628
714 51 432
832 470 854
548 354 626
687 498 698
804 371 646
447 418 729
279 464 224
816 873 793
402 509 99
921 86 172
124 336 806
585 472 273
273 869 317
872 507 623
348 113 740
580 52 688
846 329 538
845 291 793
143 430 789
683 58 70
610 223 222
331 22 862
920 413 656
138 327 367
196 378 969
186 425 473
345 412 547
909 790 248
416 649 699
192 596 942
628 301 104
335 425 508
467 419 690
870 448 914
813 617 150
367 343 57
129 186 587
526 661 63
70 708 387
868 355 506
309 771 825
31 381 655
813 627 189
615 421 229
517 585 74
129 21 438
38 830 655
223 64 841
908 281 168
157 215 518
71 511 332
552 689 658
611 856 833
375 691 317
689 656 448
671 851 829
245 292 237
261 48 717
211 777 281
287 136 106
920 356 430
893 598 308
388 898 489
389 792 717
84 557 341
96 256 638
943 370 26
26 20 754
943 592 825
412 417 105
487 269 691
555 879 742
625 668 204
844 773 198
334 820 416
143 366 240
482 653 844
732 506 329
164 199 760
935 598 666
884 801 85
891 155 270
353 87 818
138 281 864
430 594 778
467 80 154
79 266 499
557 396 300
706 313 643
94 221 134
575 146 564
916 91 226
455 810 939
77 273 70
318 242 613
625 96 194
725 635 747
46 89 752
619 783 589
29 803 342
810 366 835
482 608 102
375 197 555
704 359 953
905 631 749
664 449 6
872 844 719
224 269 6
12 420 429
261 639 753
790 661 894
598 811 549
13 819 909
869 936 786
327 397 545
170 658 784
116 820 877
366 322 760
413 636 355
489 387 487
632 59 101
833 467 595
717 705 710
542 437 116
657 378 846
871 690 338
931 286 573
313 757 447
119 313 786
538 9 438
152 132 780
299 891 927
607 178 499
441 543 406
284 514 41
289 652 157
154 942 265
175 22 170
433 435 865
611 438 699
929 434 876
634 375 626
766 262 771
699 96 89
314 736 26
17 773 665
668 248 65
909 264 769
502 850 374
148 268 464
303 805 733
281 474 63
886 702 656
926 69 172
281 152 343
440 162 285
517 636 997
817 26 561
66 534 648
779 378 281
61 162 222
516 317 161
466 830 364
3 650 583
125 275 910
688 109 471
414 95 381
914 132 635
931 915 68
537 940 349
544 429 370
521 98 498
355 27 183
674 710 614
839 470 437
691 674 249
511 692 487
784 431 762
150 701 969
682 793 807
203 384 317
483 480 287
638 644 581
535 328 830
413 418 474
597 497 54
927 569 305
288 421 573
733 250 427
321 33 607
177 184 262
564 472 9
867 228 854
632 75 740
183 742 431
225 717 579
100 189 437
453 284 595
357 206 255
720 102 510
320 89 536
203 353 805
62 611 181
120 614 607
860 181 230
866 691 486
7 762 240
672 438 599
527 601 99
493 932 821
887 527 824
95 165 506
778 848 916
849 562 599
643 541 889
18 289 162
182 60 70
614 397 729
2 633 317
441 898 192
454 886 398
721 624 307
732 235 659
565 355 815
140 564 835
847 702 233
302 676 906
536 356 613
495 349 807
405 757 495
827 248 284
942 616 787
361 61 210
112 18 735
415 833 320
208 54 364
409 884 302
596 274 716
198 402 431
548 870 668
539 460 536
13 169 422
758 470 600
944 59 226
624 74 453
342 274 84
209 766 955
16 276 592
941 782 48
668 642 222
672 543 348
926 422 412
882 8 837
351 873 581
503 473 307
777 739 74
745 144 862
173 914 611
776 802 833
836 397 583
672 53 438
322 258 384
289 585 547
514 676 717
175 939 513
101 682 390
182 562 390
731 487 790
565 193 533
794 899 8
532 724 76
462 190 993
53 517 751
511 138 735
770 890 39
557 77 915
116 835 271
357 772 122
548 676 720
680 443 775
766 346 910
768 111 328
230 449 681
928 214 960
759 688 681
179 929 105
915 799 884
740 771 609
761 724 837
719 102 195
502 691 224
799 666 478
858 506 540
466 488 491
357 810 561
739 801 378
42 851 648
479 458 93
764 454 388
32 628 300
459 153 944
408 689 169
73 126 336
909 342 59
635 330 282
728 114 851
193 640 228
747 597 230
354 279 529
147 424 872
142 73 847
647 439 189
318 768 790
891 197 766
675 829 199
916 128 288
904 695 343
671 893 370
722 701 772
749 447 107
475 28 80
371 219 316
213 846 388
639 765 309
611 663 665
940 516 611
266 475 17
811 754 488
890 585 414
576 27 849
150 555 836
709 380 331
285 678 221
142 428 878
174 748 311
386 87 817
661 365 616
404 435 624
328 196 554
298 76 585
566 637 611
509 25 164
26 491 742
262 277 715
240 728 377
176 422 960
602 532 289
654 200 662
662 914 581
59 510 92
289 727 163
656 379 658
870 938 620
317 535 889
62 74 911
799 36 397
556 510 35
602 488 865
246 896 360
71 457 471
690 131 935
574 796 360
366 278 857
128 451 613
26 107 469
11 61 501
536 476 191
514 43 865
310 934 837
683 290 155
393 944 246
725 119 831
523 408 926
516 811 346
89 173 863
921 464 667
12 730 352
83 176 67
312 574 411
606 71 130
490 21 283
270 443 674
460 746 337
500 220 933
330 42 844
314 482 475
302 814 132
476 450 47
669 595 182
314 199 539
203 267 35
528 390 65
129 287 828
600 510 889
897 356 678
716 458 960
223 933 269
440 253 232
610 893 163
256 293 654
835 667 228
592 327 730
107 828 142
352 812 890
349 849 990
811 517 874
86 158 101
294 612 729
310 196 447
738 550 364
524 141 499
221 923 357
412 269 635
373 198 270
213 643 389
40 803 143
89 439 817
239 467 928
530 786 28
299 770 412
408 188 454
598 208 163
40 484 564
254 134 991
931 261 546
38 525 926
257 894 747
442 158 922
852 735 467
43 564 336
899 598 329
896 819 14
132 401 349
282 65 696
924 393 241
26 245 734
148 860 168
590 197 669
387 262 900
795 322 470
611 868 429
838 235 855
722 16 599
690 933 856
528 410 548
523 151 492
796 858 72
608 300 343
354 705 975
22 135 758
337 282 401
546 421 258
187 524 795
280 252 749
688 129 227
520 28 857
679 543 257
495 446 994
929 935 905
700 590 708
221 922 924
361 703 357
435 712 685
25 315 202
745 466 725
55 523 801
161 885 788
918 502 52
914 165 654
293 689 380
860 579 9
687 345 942
277 485 48
191 682 517
804 709 775
564 672 557
700 623 747
475 361 881
762 869 227
575 723 743
553 371 470
635 280 810
759 428 241
626 722 442
786 255 626
518 884 70
745 887 868
941 267 999
505 270 342
631 51 174
583 905 24
743 595 980
835 192 241
712 800 245
382 936 151
667 77 489
575 60 469
806 84 838
132 635 606
629 694 421
222 690 261
125 462 630
782 620 128
780 100 562
127 893 212
118 823 598
475 703 948
588 881 184
406 849 618
301 257 706
131 349 143
855 122 534
528 156 716
430 818 599
83 75 249
85 891 677
464 522 231
140 587 271
56 32 903
149 36 241
588 828 344
314 585 614
868 273 896
89 734 334
690 547 604
558 876 999
889 746 393
140 906 173
535 251 915
548 623 359
747 919 532
79 204 30
832 368 26
470 824 446
870 860 476
260 476 412
938 495 910
177 23 548
295 705 135
186 657 981
219 569 744
604 811 677
387 260 651
614 693 728
907 355 564
330 386 855
220 45 768
770 739 351
338 734 737
293 103 67
249 79 40
860 559 508
541 507 165
619 18 152
238 795 513
745 755 728
2 327 470
674 14 874
94 213 494
166 800 623
654 862 959
219 820 455
795 302 847
35 507 520
173 836 285
471 20 532
668 332 567
522 232 368
434 604 225
874 738 221
786 674 999
53 412 560
467 283 312
441 12 488
444 104 257
442 19 421
881 589 590
263 547 505
877 791 487
247 292 159
758 832 711
258 265 516
642 104 39
519 368 790
161 833 205
897 44 803
97 729 485
332 837 488
930 562 389
574 736 989
437 925 669
38 8 643
742 244 431
163 43 890
128 125 910
124 133 247
851 784 473
52 884 173
838 460 492
694 140 706
520 131 583
198 280 553
771 171 495
468 131 253
143 662 539
283 534 670
427 97 342
796 228 652
309 6 168
373 247 704
284 932 129
839 738 899
446 580 210
836 326 42
878 929 799
784 583 103
581 184 738
451 154 752
876 321 949
932 857 661
274 696 586
425 782 197
631 386 542
503 531 451
590 86 480
757 822 150
161 467 771
223 88 829
735 678 36
507 472 203
668 905 246
806 892 160
495 564 282
245 561 216
121 846 363
338 688 289
215 235 774
174 10 541
638 393 1000
695 812 234
196 909 601
109 885 687
559 369 852
886 212 766
21 814 734
367 601 86
564 884 569
135 66 501
684 65 937
279 579 965
115 754 900
430 891 401
704 375 329
453 641 572
924 195 327
533 100 406
363 456 224
854 138 929
337 345 541
434 491 245
434 935 833
831 554 598
17 161 2
500 251 247
783 941 680
653 162 628
749 166 637
595 250 233
642 812 491
507 414 46
601 799 464
577 693 196
147 49 12
587 374 262
413 25 842
615 570 611
684 697 2
521 467 609
708 479 830
520 349 544
324 110 538
576 173 478
647 330 941
101 141 810
726 939 810
203 691 221
516 437 57
450 815 131
115 631 349
767 170 819
568 299 421
466 900 618
289 207 763
31 585 489
766 873 479
215 148 836
546 779 15
614 705 536
886 840 817
314 490 143
474 743 652
193 850 245
793 892 357
660 126 633
19 230 346
695 546 573
728 942 52
517 56 862
338 237 236
374 623 744
929 84 534
292 576 837
120 369 980
126 817 221
444 278 421
673 399 196
189 222 198
168 795 423
476 45 114
357 535 995
846 857 913
356 887 896
380 407 438
787 941 707
871 210 170
607 762 718
94 387 533
884 55 874
401 650 223
764 927 591
466 77 639
372 609 381
137 409 857
546 321 383
798 809 855
294 871 462
790 906 757
671 498 421
790 715 672
248 562 558
113 43 418
814 856 892
760 737 306
827 164 677
820 322 388
509 660 354
480 831 756
861 468 797
611 149 465
405 868 849
940 285 843
796 422 266
665 451 741
351 486 67
433 534 737
519 418 233
681 708 892
273 833 703
206 242 434
509 7 172
481 354 937
52 494 787
278 761 740
916 871 336
111 553 57
579 409 487
146 824 811
488 657 129
540 269 20
571 20 833
543 746 519
481 486 119
32 443 668
218 810 206
927 876 452
575 47 339
224 624 560
862 459 678
100 451 792
782 637 931
628 742 213
940 476 660
203 289 309
466 739 227
704 375 508
411 425 906
735 279 936
110 905 357
285 560 272
552 374 15
895 409 243
127 865 476
127 706 820
745 80 507
88 336 586
743 634 884
405 505 810
433 700 251
667 542 992
597 795 64
342 35 602
864 453 881
812 928 336
349 653 280
790 785 621
130 879 894
42 915 841
607 379 685
231 736 822
360 53 572
895 529 958
149 331 603
867 574 891
324 351 870
431 886 794
320 723 44
367 867 748
674 401 137
45 15 693
578 637 230
327 760 477
582 215 896
473 377 360
775 102 933
920 5 274
611 691 986
479 244 978
866 280 245
242 407 112
919 660 823
486 10 356
611 668 875
882 271 133
811 781 542
931 344 499
685 476 66
295 601 116
270 758 850
357 318 624
855 378 642
366 122 813
879 195 738
109 599 93
647 352 141
501 865 513
14 428 36
824 173 835
58 71 569
375 618 310
757 184 459
117 389 332
801 887 681
262 313 299
347 377 975
461 157 331
708 484 846
873 372 292
370 405 19
53 744 48
811 185 989
596 581 494
385 199 448
828 274 689
750 182 929
750 893 343
179 146 805
63 630 721
570 867 464
470 561 81
669 189 526
154 803 562
586 193 673
405 565 13
642 710 127
218 557 557
269 471 241
451 652 817
523 140 687
555 704 182
201 243 67
616 498 313
662 165 993
709 893 349
513 372 526
581 673 985
403 827 122
300 244 251
908 661 884
345 609 939
310 109 565
906 220 756
411 96 568
435 747 252
306 31 241
299 827 766
162 457 970
72 750 951
52 213 81
602 186 838
89 170 317
272 270 324
439 35 677
145 251 571
118 391 631
769 588 977
838 583 260
897 683 733
537 31 717
579 278 212
400 836 222
33 389 455
320 338 897
214 184 542
72 10 255
569 617 473
276 922 921
649 485 668
177 407 668
533 93 933
823 912 211
24 247 676
328 263 592
327 338 720
760 352 366
573 787 497
347 94 491
642 229 749
897 49 949
911 193 448
309 26 625
767 214 491
212 844 240
327 828 645
498 290 871
232 17 640
812 191 444
780 573 744
220 287 95
686 530 948
469 378 82
62 323 745
891 57 780
786 676 579
45 858 161
445 921 774
132 522 764
328 290 37
422 388 470
100 536 265
913 353 800
308 900 448
810 938 598
33 843 827
386 391 909
637 455 621
654 517 632
43 600 448
885 219 213
221 264 154
666 335 240
929 899 992
922 718 255
283 792 671
44 84 545
756 286 141
866 195 537
365 379 303
545 657 273
575 836 527
125 397 998
34 529 748
543 187 775
670 46 98
47 941 983
812 484 624
688 375 307
760 113 23
20 36 388
870 262 91
728 366 163
752 763 322
325 71 571
325 891 320
806 118 220
385 664 12
702 857 987
827 610 376
31 653 350
39 541 607
623 8 80
142 565 389
686 329 499
675 210 498
610 696 946
556 228 653
325 447 618
383 387 881
851 563 56
782 775 545
921 551 16
756 261 340
192 159 349
52 766 917
727 73 306
818 795 533
929 806 695
342 839 965
202 442 833
632 525 913
106 328 100
816 784 440
690 933 887
547 609 445
28 367 396
483 40 795
363 798 589
366 760 123
240 919 94
739 391 242
882 258 524
667 504 914
489 842 692
93 173 784
101 754 972
831 915 802
241 467 139
481 682 835
244 402 285
296 875 877
840 613 40
62 365 35
525 604 598
701 740 425
407 625 489
499 32 946
559 632 264
339 55 520
44 19 766
575 903 875
707 464 827
334 526 180
459 236 529
1 551 438
865 574 481
246 808 237
253 470 411
922 384 127
24 81 678
579 714 577
447 526 563
604 605 592
367 562 51
338 872 479
52 817 460
104 908 678
757 460 307
654 3 863
560 350 257
129 201 72
297 388 88
124 745 101
45 844 459
673 376 881
372 542 817
435 455 897
537 92 908
454 477 789
307 328 642
100 663 97
718 2 705
383 84 99
76 898 428
687 154 873
143 769 493
542 368 772
139 790 132
301 530 877
620 635 96
162 511 306
761 112 85
773 741 195
726 819 495
294 575 592
777 915 354
827 125 816
220 459 217
837 824 42
905 401 719
538 152 718
207 831 47
761 169 468
669 886 147
339 642 398
644 330 478
789 204 614
627 177 32
551 596 611
122 787 319
71 592 380
662 35 349
242 554 386
611 13 214
767 187 406
127 495 581
484 944 891
691 894 213
722 268 28
162 449 651
469 1 876
736 903 228
63 416 360
363 31 308
279 534 866
522 235 952
68 797 486
163 504 685
816 77 191
418 44 387
744 612 325
776 646 951
259 245 653
811 224 133
158 653 911
604 525 164
61 231 642
440 575 433
32 384 993
727 827 594
305 697 436
96 356 793
412 474 243
62 575 433
939 173 167
480 207 388
851 798 953
212 734 1
663 921 695
499 171 487
41 562 728
657 411 788
120 593 293
679 440 199
387 817 306
344 93 24
105 922 499
320 610 469
328 418 18
316 234 254
698 813 88
256 16 914
604 769 543
230 300 531
201 469 234
539 21 347
210 605 591
644 516 587
682 280 30
901 101 727
831 731 558
39 478 605
650 446 720
821 479 537
380 436 746
834 421 958
245 868 617
24 802 579
298 556 839
848 150 174
79 307 943
447 479 214
634 210 800
12 905 562
492 473 495
108 237 297
716 432 277
220 726 93
731 513 452
528 87 874
691 164 715
769 177 203
206 121 157
713 440 532
857 831 600
338 588 793
395 161 645
563 297 167
549 694 261
801 765 265
214 142 268
252 487 204
814 318 427
522 811 432
836 841 511
121 820 350
902 1711
639 205 133
53 776 274
763 98 217
14 663 315
476 748 473
66 490 926
621 346 400
656 136 557
544 697 362
488 638 381
807 483 858
697 897 550
110 353 602
5 200 852
237 398 128
757 242 984
357 872 204
198 82 969
505 554 393
274 474 382
730 512 430
262 233 428
242 570 686
164 858 459
213 427 640
314 339 819
892 78 16
594 460 855
214 397 415
423 798 344
538 164 560
747 20 740
148 844 913
896 757 121
318 721 365
720 138 182
432 429 183
688 72 418
250 866 135
533 390 288
827 769 667
835 167 454
126 19 847
9 536 951
669 505 68
378 178 770
265 857 738
100 211 182
30 604 329
319 239 683
865 380 289
302 385 617
640 4 26
851 350 865
496 839 1000
695 728 111
599 52 388
186 41 51
102 763 756
677 286 93
119 799 227
272 294 84
175 414 469
466 802 582
188 743 193
564 867 188
471 28 828
183 282 830
852 751 753
326 846 449
165 800 310
96 524 223
470 51 868
796 273 703
36 699 746
213 57 77
574 591 495
569 413 713
161 423 873
692 371 655
374 575 448
354 505 760
218 24 21
428 112 724
152 701 49
159 361 306
704 321 991
563 374 331
438 199 504
49 851 93
377 380 598
475 563 500
664 345 67
695 302 683
615 105 772
815 607 69
765 436 298
790 644 375
667 506 124
286 371 219
800 52 777
433 749 631
458 370 265
35 656 632
879 272 9
386 98 680
729 564 987
241 183 719
366 531 377
798 163 624
721 544 909
704 673 564
194 156 456
696 290 767
71 373 657
23 768 158
220 122 873
651 584 909
411 457 146
780 63 133
579 429 557
631 473 414
328 261 637
609 171 479
513 753 822
119 132 671
300 287 888
832 569 509
802 106 849
150 263 396
643 636 251
108 227 770
624 405 99
726 355 821
485 756 54
113 453 953
381 828 822
778 771 125
677 318 167
599 393 997
426 763 945
694 412 163
671 174 638
35 181 585
637 738 749
280 883 902
148 727 269
650 664 160
871 472 141
429 580 603
630 796 659
247 406 856
247 451 864
631 463 879
722 531 176
675 852 142
32 745 409
364 863 965
771 869 702
194 272 217
516 374 979
221 290 201
220 468 706
144 566 234
61 214 386
479 369 562
647 680 220
543 387 597
35 377 507
759 666 14
780 761 203
491 184 157
616 311 836
792 40 256
266 341 56
89 3 516
149 651 297
703 838 5
284 36 41
76 387 91
827 355 720
835 697 288
477 889 637
413 501 399
883 165 7
695 791 203
428 624 299
207 826 297
370 246 873
74 309 227
429 873 33
664 538 873
690 138 705
705 781 548
296 677 731
788 220 305
272 270 466
115 543 552
368 291 406
309 155 1
449 567 882
708 729 174
358 125 95
706 873 950
665 74 729
265 93 645
505 199 629
623 538 986
496 610 761
576 261 373
744 740 355
723 172 555
530 269 775
709 840 111
75 626 967
302 644 613
582 147 589
16 672 79
262 902 81
597 844 84
893 384 77
145 895 985
373 116 95
418 797 416
632 339 59
363 638 876
748 692 196
767 476 974
256 619 155
476 795 220
568 790 317
466 164 582
