18
842 897
543 283 285
797 584 -303
518 668 718
590 111 -836
329 665 -44
611 275 -83
593 231 954
217 804 -935
384 640 -912
496 63 -812
17 81 606
468 301 -282
453 577 80
446 257 -269
320 458 -759
803 483 -809
97 29 264
356 523 437
13 268 -735
414 304 630
389 81 31
506 321 -455
753 29 -184
97 476 -270
456 211 -167
518 833 -545
126 388 38
316 406 79
737 699 530
671 35 -322
230 744 -877
348 658 420
163 168 -504
131 633 889
299 157 -782
663 216 -708
359 339 416
587 795 666
261 77 176
606 345 228
407 402 127
32 457 344
540 717 -638
862 200 -823
457 153 791
250 591 -348
613 759 412
570 807 296
484 532 -535
567 771 -32
677 110 -547
111 329 761
71 48 -571
54 161 815
743 870 358
592 273 -5
115 697 88
497 696 -878
777 491 688
232 186 -987
315 403 120
394 24 -868
43 22 451
714 449 137
206 482 -598
43 472 777
1 53 -675
230 69 -631
165 818 97
638 252 556
451 266 -324
558 590 -128
4 795 592
166 666 -662
582 732 -826
860 806 -630
126 846 682
278 650 -928
341 128 496
698 761 190
637 634 259
13 590 -2
639 601 157
294 22 19
45 396 285
603 261 -362
522 657 530
555 503 -364
575 873 -114
557 135 -567
831 216 919
19 360 -923
292 9 -360
4 205 -509
495 372 130
112 335 -329
168 419 -175
23 837 -89
65 28 -190
474 151 -435
438 536 406
767 65 -354
469 151 -383
727 824 -309
628 40 605
758 428 119
593 440 -437
646 272 777
345 796 417
664 27 944
656 678 363
137 126 -876
169 377 -817
737 205 -264
374 515 -413
327 410 481
312 711 88
68 451 634
226 363 295
602 632 -505
651 459 821
295 787 287
814 581 -468
449 195 -568
613 492 -742
128 742 -295
112 656 -730
305 40 546
355 846 -374
733 393 -87
97 458 -751
19 685 -422
453 333 -303
861 653 375
239 46 135
115 773 -409
535 68 319
711 145 -681
563 515 -73
66 158 -294
836 521 -140
15 708 730
662 393 234
125 424 322
575 114 -85
301 404 -466
30 417 -876
287 676 415
487 298 433
292 321 865
404 284 -748
824 22 292
864 157 697
529 142 -496
306 522 -618
262 697 336
542 683 -465
500 469 -491
810 176 -964
394 155 -698
572 854 248
82 549 316
679 139 289
582 267 189
601 169 107
698 388 -424
753 166 -734
58 430 189
782 792 -537
322 834 -876
580 713 945
296 519 -380
189 574 -807
335 212 815
651 637 368
58 55 575
16 171 816
413 735 -121
843 823 406
250 98 500
500 677 686
377 465 -208
585 612 846
647 451 882
549 162 490
758 759 678
233 703 -998
771 69 -564
51 579 343
141 381 -418
846 254 937
565 529 -549
103 342 -71
256 426 46
459 201 -407
214 104 188
451 435 -701
414 415 -357
830 701 -317
430 678 -807
505 492 -445
173 222 -892
198 746 436
784 764 554
504 755 877
529 240 -682
613 439 172
118 27 634
35 257 -274
579 333 -925
595 290 269
218 357 -33
170 387 510
797 756 42
452 185 694
347 854 737
11 334 -192
737 772 650
256 559 -396
492 73 611
865 267 896
451 246 -273
461 264 928
430 805 736
413 443 920
224 406 -275
509 488 -462
523 104 15
281 31 109
680 736 450
74 591 -765
706 669 -901
350 105 858
459 686 19
438 108 495
719 259 -316
499 362 407
22 102 95
358 859 715
785 660 -34
322 760 -672
70 388 286
437 124 -14
23 463 -596
420 669 -454
2 731 497
841 61 408
550 483 -581
179 793 682
687 198 -87
272 419 -630
829 470 623
369 14 496
590 565 371
489 442 154
488 366 -579
297 723 -544
421 63 980
326 577 -343
768 237 454
585 455 -566
500 842 -173
443 744 629
167 860 -372
7 513 524
718 47 637
251 51 -355
461 818 -162
823 168 65
510 87 750
166 422 186
536 864 -249
584 51 -773
41 469 234
263 593 -2
352 733 440
728 64 -228
217 415 257
66 243 404
358 663 -290
740 832 433
276 621 -24
175 775 222
213 512 611
736 28 623
618 251 479
858 191 274
150 207 -798
552 16 738
328 356 -962
377 545 -957
138 233 839
642 159 349
614 728 877
538 247 -45
516 575 368
304 320 326
112 628 355
342 175 699
94 233 919
562 714 887
238 76 808
663 498 -648
786 240 885
268 389 -873
846 499 464
781 289 374
501 426 -658
274 382 -808
808 589 16
599 227 252
127 231 267
824 639 -863
376 6 -9
804 618 -556
225 472 293
803 85 909
282 675 600
575 152 -752
634 483 -835
159 355 831
591 137 -28
384 259 -984
797 330 -876
463 142 575
475 667 413
514 491 -569
561 4 -412
14 489 -204
663 555 941
221 777 410
868 866 451
567 111 -678
252 642 -252
682 76 -647
323 639 -774
582 629 637
58 134 -847
224 201 216
29 833 -174
4 682 -832
238 843 -662
199 320 805
405 63 71
285 692 -732
763 424 -555
77 287 700
730 158 -890
513 752 594
588 526 -484
738 823 220
362 777 392
14 768 -590
575 430 778
604 189 -997
113 784 -259
544 133 -700
495 224 -179
682 239 -390
845 363 -693
411 14 764
209 33 106
740 841 -66
357 763 914
841 232 -918
417 637 708
420 372 -457
235 293 -348
767 457 -947
37 843 406
231 363 -875
379 607 595
203 250 446
693 812 -359
85 791 -731
358 357 40
619 423 658
293 635 877
363 16 -715
579 329 149
784 595 102
789 155 -712
196 306 -428
707 326 864
313 75 927
799 224 -794
347 190 -772
493 42 91
200 257 982
454 30 -201
543 526 231
420 759 955
283 481 -521
103 317 -557
15 366 194
11 4 919
673 196 462
597 124 -635
39 287 114
490 756 -288
734 208 377
631 290 -863
16 736 206
308 232 -928
236 811 -248
736 374 -98
246 248 537
134 765 541
827 17 -628
351 100 98
210 788 -864
634 471 -97
335 439 -961
168 320 622
189 762 534
463 249 -635
129 246 781
382 57 674
704 746 -169
845 158 -384
399 759 -570
251 198 18
168 716 904
307 531 425
337 343 257
310 187 -675
406 377 248
150 259 797
426 657 -918
284 764 -502
11 529 -874
739 520 661
115 682 572
862 875
641 321 187
643 293 -166
242 791 6
49 179 -85
535 625 616
172 796 -39
363 240 -477
361 288 624
815 692 617
626 731 -253
179 630 867
648 773 -834
732 821 73
616 383 888
855 512 609
498 217 -689
836 652 -553
343 33 238
29 79 -1
280 101 -753
391 231 -384
47 147 -622
301 559 890
676 406 493
498 815 -246
51 817 505
405 339 -92
282 352 -725
453 48 -182
52 658 809
485 361 695
285 5 893
691 36 -273
717 835 345
829 605 -920
27 336 -947
800 273 841
644 45 371
148 592 -187
186 829 -802
82 739 896
96 370 946
410 10 365
151 583 244
35 595 938
177 353 26
14 232 -109
130 115 -19
628 669 -560
259 702 280
785 566 961
38 855 44
611 555 758
78 125 859
125 24 639
716 77 -161
443 469 -945
79 316 709
306 370 927
401 294 63
754 511 -902
272 686 -302
292 28 687
493 314 763
236 98 376
2 38 167
694 14 -339
324 103 -50
848 435 -885
764 530 -790
243 772 340
608 142 -15
162 358 -329
737 557 -606
482 339 -830
294 225 -458
103 465 -358
319 165 130
60 171 -483
106 791 905
542 759 723
648 144 657
517 116 -633
785 417 842
321 74 -703
227 219 934
741 426 840
97 659 -947
787 147 591
145 623 -314
188 462 258
632 590 -452
485 58 -749
130 104 1
460 184 472
170 188 699
742 545 472
796 247 730
353 410 766
749 35 -226
740 226 -628
152 504 374
138 646 -580
311 452 309
288 201 -364
321 573 -193
58 471 -754
521 749 -164
214 261 -65
811 159 410
173 671 -599
163 388 -624
684 612 194
33 224 -643
672 438 750
198 862 268
622 821 733
789 575 400
826 708 507
840 612 -165
548 565 -161
172 562 -202
214 616 495
223 546 -717
34 852 -534
337 720 107
569 93 722
660 860 145
739 740 -224
766 500 526
641 528 440
160 229 213
562 145 795
746 86 -836
853 692 707
267 311 575
537 851 -785
650 565 -779
52 163 970
819 119 -375
392 159 -377
660 101 288
332 422 611
461 589 -287
349 108 -644
367 834 -782
299 407 -671
605 326 -994
586 416 253
260 632 335
276 794 -877
557 108 951
175 433 196
406 358 -348
461 591 -142
365 834 -216
812 73 383
234 254 -923
622 93 159
698 580 593
134 586 -536
207 407 78
136 774 945
442 429 -609
476 732 381
430 818 162
653 674 -85
133 371 -97
332 84 -954
460 412 703
203 313 34
31 323 887
220 607 677
786 1 331
258 41 -873
281 643 -137
354 719 -779
26 350 350
663 557 648
98 283 552
807 750 366
241 779 768
244 421 -309
276 161 -90
750 92 580
517 245 -47
166 460 783
538 789 -765
453 657 65
561 746 331
836 132 307
326 142 412
250 316 949
467 54 -574
53 860 -490
831 181 -283
583 744 -385
803 349 835
673 368 -866
562 554 833
399 404 108
695 103 112
258 381 -109
283 361 313
659 844 81
438 81 760
242 458 -61
349 279 -183
242 437 639
265 742 -228
510 804 -118
56 491 -686
845 701 -507
127 267 966
225 108 660
218 583 -311
816 750 -651
366 408 726
100 522 696
605 132 -362
301 392 57
67 667 -908
202 833 -49
843 731 724
495 337 80
700 101 -864
356 2 -387
405 580 16
286 167 -582
551 316 581
58 313 -972
51 643 -585
697 822 -544
440 695 -497
844 1 44
45 849 -86
319 831 28
228 73 -688
788 323 408
768 288 -433
580 465 -663
427 637 -623
768 726 -963
307 302 -935
88 581 737
124 479 -402
675 135 -812
46 417 932
514 115 -393
453 311 326
772 618 -147
92 391 -161
637 501 629
171 686 -11
378 836 873
352 320 664
733 63 715
848 317 863
495 799 855
700 215 -897
725 694 -980
470 445 -380
232 317 973
66 661 -18
280 690 -703
152 6 521
337 669 198
719 735 134
401 352 -799
365 826 -92
311 558 -86
638 732 611
449 538 140
108 653 218
758 612 -500
663 694 -926
230 57 -289
595 586 -962
511 24 942
402 483 -123
446 735 249
223 59 444
205 224 943
276 561 447
719 570 691
702 414 686
322 839 -881
295 170 726
587 108 776
661 716 783
785 859 -276
859 215 663
378 168 -862
773 126 -594
319 118 -449
727 485 979
263 417 -903
111 197 -145
621 325 894
699 780 -550
374 447 -784
197 576 -902
567 428 177
769 771 967
748 55 -180
669 137 300
162 358 395
540 578 894
279 529 -771
230 655 433
545 122 -188
415 709 -523
695 439 -440
408 454 -659
685 690 936
272 349 959
27 800 -662
304 724 427
568 234 -618
768 779 455
375 648 55
49 107 -366
359 404 302
184 548 -636
389 74 -94
849 717 -751
788 215 478
737 636 309
16 627 290
320 332 -612
174 819 -986
805 637 900
571 760 -268
681 592 -510
149 410 274
420 195 -470
357 406 243
756 215 147
838 813 217
215 610 147
531 777 -582
723 682 136
813 335 -619
470 813 -143
393 3 977
769 419 146
91 116 390
659 733 772
567 760 -350
361 744 -265
331 21 -49
721 34 -508
794 735 79
553 195 -534
796 355 -430
302 586 436
358 534 589
40 4 974
733 599 917
391 201 -918
830 270 220
744 299 544
841 230 -443
235 409 388
418 235 123
710 457 960
92 450 -723
617 549 378
131 396 249
372 280 1000
803 733 243
161 195 898
856 608 902
787 505 455
455 131 -678
545 637 833
432 205 -136
634 417 -440
443 271 -550
231 93 745
452 855 -186
102 284 126
850 356 -681
443 740 -897
697 812 634
624 641 1000
711 419 995
767 390 286
339 470 791
234 689 -274
302 290 169
474 377 741
309 476 -248
340 186 180
146 110 -351
823 647 -948
534 92 -119
122 252 -982
813 4 -623
371 416 331
266 293 -180
147 709 -810
439 602 812
783 218 879
740 344 419
530 292 115
480 527 -305
679 773 -713
352 458 -291
20 780 -844
597 182 -134
177 712 -268
17 301 5
180 425 -331
334 773 577
794 532 -689
645 464 156
221 827 -446
114 465 -1000
670 757 715
277 803 839
823 837 -174
341 329 -371
633 606 82
758 784 924
609 791 180
50 677 124
30 663 921
34 774 -59
81 486 -677
683 781 -272
12 77 520
72 199 839
414 616 625
448 435 -969
383 589 876
417 643 -466
643 228 276
745 20 935
124 70 -559
33 727 -620
22 598 -918
861 713 -424
487 729 936
74 75 -549
505 423 -739
364 562 -479
811 390 -321
620 652 574
727 261 991
620 135 72
210 539 -470
180 137 784
312 804 866
423 105 779
506 375 959
191 649 -730
21 362 -562
759 766 194
253 347 -496
17 194 418
348 605 -31
67 490 -724
794 635 -376
636 583 67
409 48 -147
343 157 -397
300 296 -224
9 762 226
77 105 -492
561 394 132
705 202 409
115 401 -920
215 429 554
29 258 96
702 586 372
335 246 954
339 783 562
847 132 731
861 105 343
487 631 873
786 522 -739
103 384 -138
333 698 363
551 667 611
586 672 -408
733 140 -782
219 819 -896
146 554 -570
86 520 -471
170 813 -155
393 510 -614
583 519 -3
292 844 613
305 367 794
813 263 477
150 328 444
518 296 -42
851 485 897
383 282 -343
668 571 -38
748 721 -124
1 473 554
770 781 678
735 685 75
66 310 918
38 638 709
176 838 -545
802 14 587
746 132 587
274 846 -991
443 627 -251
187 761 837
140 3 -871
159 584 723
834 272 -960
547 631 590
371 320 610
337 519 974
758 735 120
541 246 923
104 639 756
172 328 973
49 651 -647
624 832 -518
376 623 -36
400 292 402
496 820 875
441 436 179
607 249 -211
289 817 449
100 297 -778
165 448 976
433 168 -180
422 351 478
648 853 415
827 171 705
746 336 370
701 5 780
549 610 204
414 498 -430
62 783 -550
215 406 388
470 212 583
695 297 -565
618 258 716
623 203 -956
484 773 304
370 492 -378
659 406 106
432 541 366
847 807 -768
262 256 513
825 345 831
42 507 -8
521 43 -825
152 736 -854
506 342 -253
768 32 509
678 428 989
383 395 -456
300 761 578
206 148 571
275 621 114
446 571 -670
818 281 -863
293 627 -191
811 471 426
20 90 446
826 586 -125
768 364 888
409 65 -774
279 571 -729
460 309 877
396 109 -559
844 703 58
614 609 -523
108 713 -595
395 353 711
514 353 -55
460 596 274
297 514 595
359 642 -956
840 253 538
137 392 951
631 489 839
683 857 621
83 315 -914
182 618 259
41 413 -692
303 11 -565
164 754 -183
457 636 -140
176 466 -752
107 623 -415
274 21 767
213 780 560
547 74 -28
140 313 471
541 392 7
735 52 -669
534 817 -836
244 331 -301
758 545 318
485 419 248
429 656 -839
622 89 -386
426 782 -30
223 112 158
132 802 996
471 184 267
167 283 -952
562 525 301
333 317 -913
720 261 64
76 600 -641
590 360 -349
54 95 373
188 27 -639
826 543 -137
210 573 406
175 275 18
577 512 52
388 403 455
248 410 673
213 296 647
175 681 124
606 98 924
484 788 -294
243 634 -986
147 628 637
461 509 -789
540 119 412
190 724 189
362 47 -681
370 197 -230
151 479 83
34 66 395
88 409 -449
475 246 736
287 16 645
268 665 -593
155 653 750
357 271 484
207 450 230
276 216 -564
105 434 -82
322 7 753
301 824 -961
555 25 -697
451 678 674
472 823 -442
569 130 152
496 662 623
591 603 -19
9 484 849
722 135 166
35 736 -516
786 94 151
155 705 785
160 257 51
185 27 -802
743 820 772
716 429 -125
590 423 -978
852 778 460
740 578 469
259 102 98
157 251 145
668 563 905
754 121 175
448 167 262
299 508 178
614 312 -191
548 360 -916
241 123 -358
274 268 -677
433 447 -958
101 761 -542
775 301 -78
679 177 90
489 216 589
649 227 -943
737 305 652
80 208 246
677 167 359
42 714 -448
73 203 -198
150 294 783
62 690 -42
267 284 -117
750 193 -372
351 405 -50
728 202 -70
96 577 784
466 184 270
754 505 -444
307 352 528
674 825 -463
602 634 901
641 455 -153
530 205 744
537 238 -636
284 185 724
694 673 568
745 239 486
189 556 -672
485 820 539
479 261 -664
609 245 -996
110 140 150
459 821 560
2 570 321
545 96 864
432 861 -502
570 457 -926
706 626 584
149 367 -282
777 453 -902
376 844 -915
631 103 861
847 606 145
800 207 996
511 590 -765
249 73 604
200 167 -258
740 665 883
527 93 -929
750 820 208
859 515 283
548 50 460
555 559 -758
336 161 658
157 802 180
211 575 -782
475 114 -850
284 446 470
718 471 -406
801 145 53
404 263 -406
843 858 655
717 391 517
610 645 42
578 777 163
696 509 22
347 437 -167
353 807 -814
26 823 -873
26 151 -443
413 228 -772
246 793 278
765 655 58
99 689 -211
164 303 691
495 325 927
30 219 838
177 573 -864
487 343 -651
632 382 270
728 695 156
130 720 -36
546 376 -70
861 186 777
845 615 -560
227 9 -435
468 400 898
440 384 -9
300 768 -736
288 518 -252
134 416 -42
830 672 -620
6 205 325
606 418 268
623 745 -586
2 162 -777
374 766 553
516 666 -486
570 228 -240
232 427 274
779 463 125
520 666 -864
816 854 858
714 725 615
217 105 656
833 474 442
295 76 -152
471 424 -951
273 490 -911
776 279 -766
265 602 947
778 592 -617
213 20 5
499 771 271
198 442 611
558 760 -520
316 578 437
64 233 829
428 377 806
559 740 432
276 49 382
541 42 -720
230 439 271
10 672 975
682 248 -900
428 605 -693
830 299 -560
469 459 -50
244 385 -201
269 490 347
545 751 -418
235 283 -719
806 300 139
122 777 -741
639 737 -878
806 776 -704
625 632 -886
559 539 354
508 149 -690
384 658 468
700 493 420
91 228 185
4 597 -366
282 137 -7
73 191 -150
476 417 -911
235 15 -95
120 388 -2
744 795 755
124 413 343
641 112 -732
512 316 454
612 430 826
559 674 -423
182 515 -851
319 627 -884
353 363 447
282 380 -626
634 305 -310
24 398 465
848 732 250
130 262 -543
513 186 311
371 692 408
784 647 143
28 755 65
606 345 977
151 318 -219
768 795 654
64 405 918
571 292 -140
753 666 -396
550 776 993
476 25 691
745 124 -5
136 141 -371
752 537 392
250 716 772
561 409 964
2 47 841
196 402 306
82 46 906
650 207 -693
12 547 -193
802 432 -526
414 301 760
419 496 226
283 777 22
721 633 728
185 497 673
545 131 -480
786 358 809
89 629 -49
368 430 -701
436 101 781
338 723 -83
951 915
802 751 174
502 352 -724
99 20 998
106 896 742
672 727 511
234 252 -172
158 691 656
620 185 -527
794 754 -609
31 170 463
3 361 38
281 668 -248
579 413 38
585 896 -681
603 52 -811
845 216 1000
862 913 -377
470 727 384
600 815 -611
474 238 -83
369 624 -302
5 41 78
773 10 489
499 851 -35
900 212 -223
885 448 573
221 699 -706
163 796 -312
472 316 960
823 276 842
893 618 42
7 214 751
155 527 758
822 666 -311
359 78 522
656 642 982
848 332 999
875 490 495
95 369 -13
269 730 -397
196 264 -987
66 306 272
569 698 752
3 938 -219
401 16 -505
586 344 703
99 884 -851
320 99 47
422 363 684
871 819 862
828 151 219
529 193 -435
549 727 769
663 662 153
692 456 -143
667 857 -194
217 586 -768
436 435 -960
430 745 942
229 140 -482
603 522 907
498 746 324
136 276 -595
790 140 -835
702 460 512
398 270 -257
292 446 -862
134 571 -478
87 829 -609
265 198 -662
943 454 -104
579 13 -502
369 173 669
305 500 -246
290 631 355
24 889 586
773 772 -530
242 335 233
100 715 148
520 37 -715
768 180 733
419 171 -892
400 941 0
109 828 457
950 399 -620
46 351 -197
809 133 459
590 335 269
379 222 -229
566 254 -905
134 931 -534
707 696 488
417 711 -476
677 542 -460
203 888 -374
801 148 319
31 744 -764
530 190 604
283 448 494
847 524 -996
227 224 -160
747 64 77
884 437 567
377 192 458
543 479 -10
198 180 192
49 206 502
869 677 -641
360 552 82
687 227 -170
110 111 486
16 950 198
156 52 -488
672 880 579
419 517 -758
298 55 -25
52 661 -447
127 23 -55
202 762 -848
804 597 -563
489 50 -261
53 121 722
376 402 -193
570 276 -460
674 464 -320
576 581 885
173 897 269
566 520 798
31 628 657
433 228 282
488 623 -827
919 1 -498
881 286 -616
806 38 418
413 684 -588
465 679 -422
77 860 47
488 547 555
651 240 -218
101 442 -135
198 561 134
229 415 518
783 86 195
840 867 -851
941 764 -171
259 125 -977
12 278 -110
345 426 609
305 21 -94
917 456 -782
532 915 695
387 265 719
187 365 220
949 520 26
566 721 -153
481 745 582
100 152 -120
326 153 -584
415 682 335
109 325 -698
70 436 923
704 867 686
209 690 915
931 800 -455
37 302 -904
759 72 -325
881 195 -103
27 696 -637
6 70 922
15 648 387
851 197 -525
118 708 70
461 813 -621
243 833 -497
919 721 -90
908 615 640
771 248 855
741 219 -167
720 686 674
497 439 295
429 738 -672
236 865 -593
547 482 152
490 406 -857
414 248 -757
846 144 385
876 27 -555
253 241 805
282 684 -251
360 550 420
821 828 -155
339 646 -422
764 579 413
555 53 929
46 846 42
943 144 -645
608 471 -253
400 312 -8
818 542 1
423 845 -774
284 744 -526
824 118 -643
468 519 -227
738 514 -922
281 97 -603
888 472 610
529 327 49
844 693 880
228 443 -906
110 673 -609
360 477 849
370 32 4
265 703 795
409 118 99
731 25 -20
719 213 -299
685 218 245
168 125 -892
139 683 494
303 900 859
123 640 193
565 266 -468
729 215 -832
417 229 775
219 212 161
51 812 472
103 517 -971
150 182 72
527 440 -346
685 887 345
706 513 405
577 239 167
684 103 371
138 566 656
54 527 -159
565 273 742
705 615 -976
10 589 725
794 600 795
437 841 -246
262 507 958
572 614 252
680 115 801
710 374 148
314 602 -353
809 286 -822
429 859 -752
143 246 234
423 586 505
500 130 867
265 55 158
750 110 223
